,Date Flown,Aircraft,Type Of Traveller,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Ground Service,Value For Money,Wifi & Connectivity,Recommended
304,August 2020,A321,Couple Leisure,Economy Class,4,4,3,NaN,1,2,NaN,no
305,February 2020,A321,Couple Leisure,Economy Class,2,3,2,NaN,5,1,NaN,no
306,August 2020,A319,Business,Economy Class,1,1,2,NaN,2,2,NaN,no
307,July 2020,A320,Solo Leisure,Economy Class,5,5,3,NaN,5,5,NaN,yes
308,March 2020,NaN,Solo Leisure,Premium Economy,NaN,NaN,NaN,NaN,NaN,1,NaN,no
309,July 2020,NaN,Family Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
310,April 2020,NaN,Solo Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
311,February 2020,NaN,Business,Economy Class,1,1,NaN,NaN,1,1,NaN,no
312,November 2019,Embraer 195,Business,Economy Class,3,4,NaN,NaN,5,3,NaN,yes
313,May 2020,NaN,Business,First Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
314,June 2020,NaN,Business,Business Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
315,March 2020,NaN,Couple Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
316,April 2020,A350,Solo Leisure,Premium Economy,NaN,NaN,NaN,NaN,NaN,1,NaN,no
317,December 2019,NaN,Couple Leisure,Business Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
318,May 2020,NaN,Solo Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
319,March 2020,NaN,Family Leisure,Premium Economy,3,2,1,3,2,1,NaN,no
320,March 2020,NaN,Couple Leisure,Economy Class,3,3,2,3,5,1,NaN,no
321,February 2020,A350,Couple Leisure,Business Class,5,5,5,5,5,5,NaN,yes
322,February 2020,Boeing 747-400,Couple Leisure,Business Class,5,5,5,2,5,5,NaN,yes
323,March 2020,NaN,Solo Leisure,Economy Class,1,1,1,2,1,1,1,no
324,April 2020,NaN,Business,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
325,February 2020,NaN,Couple Leisure,Business Class,3,3,NaN,NaN,3,1,NaN,no
326,March 2020,A321neo,Solo Leisure,Economy Class,5,5,NaN,NaN,4,3,NaN,yes
327,March 2020,NaN,Business,Economy Class,2,3,2,1,1,2,1,no
328,April 2020,NaN,Business,Economy Class,NaN,NaN,NaN,NaN,1,1,NaN,no
329,March 2020,NaN,Solo Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
330,March 2020,Boeing 747,Solo Leisure,Business Class,3,5,4,NaN,3,1,NaN,no
331,March 2020,NaN,Solo Leisure,Economy Class,NaN,NaN,NaN,NaN,1,1,NaN,no
332,August 2019,NaN,Family Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
333,March 2020,Boeing 777,Couple Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,5,NaN,no
334,March 2020,NaN,Couple Leisure,Premium Economy,5,5,4,2,5,5,NaN,yes
335,March 2020,NaN,Business,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
336,March 2020,NaN,Couple Leisure,Economy Class,1,4,NaN,NaN,1,1,NaN,no
337,March 2020,Boeing 747-400,Business,Business Class,1,1,1,1,1,1,1,no
338,February 2020,Boeing 747-400,Business,Business Class,1,1,1,1,1,1,1,no
339,March 2020,NaN,Solo Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
340,October 2019,NaN,Business,Economy Class,2,3,3,2,1,1,NaN,no
341,March 2020,NaN,Business,Business Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
342,March 2020,NaN,Couple Leisure,Economy Class,NaN,NaN,NaN,NaN,1,1,NaN,no
343,January 2020,Boeing 787,Solo Leisure,Economy Class,3,5,4,5,4,4,NaN,yes
344,January 2020,A380,Family Leisure,Economy Class,5,5,5,3,5,5,NaN,yes
345,March 2020,Boeing 777-200,Couple Leisure,Economy Class,4,5,5,4,5,5,NaN,yes
346,February 2020,Boeing 777-200,Couple Leisure,Economy Class,4,5,5,4,2,4,NaN,yes
347,February 2020,A319,Business,Business Class,1,4,NaN,NaN,1,1,NaN,no
348,February 2020,NaN,Solo Leisure,Economy Class,3,3,3,3,1,1,NaN,no
349,February 2020,NaN,Solo Leisure,Economy Class,2,3,1,NaN,3,3,NaN,no
350,February 2020,Boeing 747-400,Solo Leisure,Premium Economy,4,5,5,5,4,5,NaN,yes
351,February 2020,Boeing 787,Business,Business Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
352,February 2020,Boeing 777,Solo Leisure,First Class,3,5,1,3,2,3,NaN,no
353,February 2020,NaN,Couple Leisure,Premium Economy,1,1,1,NaN,1,1,NaN,no
354,February 2020,NaN,Couple Leisure,Business Class,4,2,1,3,3,3,NaN,no
355,February 2020,Boeing 787,Solo Leisure,Economy Class,1,3,1,1,1,2,NaN,no
356,February 2020,NaN,Solo Leisure,Economy Class,1,1,NaN,NaN,1,1,NaN,no
357,February 2020,Boeing 747-400,Couple Leisure,Business Class,1,4,3,1,4,1,NaN,no
358,January 2020,A320,Couple Leisure,Economy Class,NaN,NaN,NaN,NaN,1,1,NaN,no
359,January 2020,NaN,Solo Leisure,Economy Class,5,5,4,5,5,4,NaN,yes
360,October 2019,A321,Solo Leisure,Business Class,4,4,4,NaN,5,4,2,yes
361,July 2019,NaN,Solo Leisure,Economy Class,2,3,2,NaN,1,1,NaN,no
362,January 2020,A321neo,Business,Business Class,2,3,2,1,3,2,1,no
363,January 2020,A320,Family Leisure,Economy Class,5,5,NaN,NaN,3,5,3,yes
364,January 2020,A380-800,Couple Leisure,Business Class,3,4,3,3,3,3,NaN,yes
365,January 2020,Boeing 777-200,Business,Business Class,2,2,2,4,4,1,NaN,no
366,January 2020,Boeing 747-400,Business,Business Class,5,5,5,3,1,3,1,no
367,January 2020,A320,Couple Leisure,Business Class,4,4,3,NaN,4,4,NaN,yes
368,December 2019,NaN,Solo Leisure,Economy Class,5,5,5,5,5,5,1,yes
369,January 2020,Boeing 787-9,Business,Business Class,3,5,4,4,3,5,NaN,yes
370,January 2020,Boeing 777-200,Solo Leisure,Economy Class,2,4,4,1,4,2,1,no
371,January 2020,Boeing 777-200ER,Solo Leisure,Economy Class,2,5,5,2,1,3,1,yes
372,December 2019,NaN,Family Leisure,Economy Class,1,1,1,1,1,1,1,no
373,January 2020,Boeing 787 / A320,Solo Leisure,Economy Class,4,5,4,3,4,3,NaN,yes
374,January 2020,Boeing 777-300,Solo Leisure,First Class,4,5,5,4,4,4,NaN,yes
375,January 2020,Boeing 787,Business,Economy Class,1,1,2,3,2,3,NaN,no
376,January 2020,Boeing 777,Couple Leisure,Business Class,3,4,4,4,1,2,NaN,no
377,January 2020,A321neo,Solo Leisure,Economy Class,5,5,5,NaN,4,5,NaN,yes
378,January 2020,Boeing 747-400,Family Leisure,Economy Class,4,5,3,4,5,4,NaN,yes
379,December 2019,NaN,Family Leisure,Economy Class,2,1,2,NaN,1,3,1,no
380,January 2020,Boeing 737-800,Couple Leisure,Business Class,3,3,3,NaN,4,4,NaN,yes
381,January 2020,NaN,Business,Business Class,2,1,1,NaN,2,2,NaN,no
382,January 2020,A380,Couple Leisure,Business Class,4,4,4,3,4,4,2,yes
383,December 2019,Boeing 777-200 / 747-400,Solo Leisure,Economy Class,2,5,4,2,1,5,NaN,yes
384,January 2020,NaN,Couple Leisure,Business Class,1,1,1,NaN,1,1,NaN,no
385,January 2020,NaN,Solo Leisure,Premium Economy,3,1,1,2,3,2,1,no
386,January 2020,A320,Solo Leisure,Business Class,4,5,4,NaN,5,4,NaN,yes
387,December 2019,Boeing 787-8,Solo Leisure,Business Class,5,5,5,NaN,4,5,NaN,yes
388,January 2020,A320,Business,Business Class,1,3,2,1,4,2,5,yes
389,January 2020,A320,Couple Leisure,Business Class,3,5,5,NaN,4,5,NaN,yes
390,January 2020,NaN,Couple Leisure,Economy Class,1,3,1,1,2,1,1,no
391,January 2020,NaN,Couple Leisure,Economy Class,2,1,1,1,5,1,1,no
392,December 2019,A380,Couple Leisure,Business Class,3,4,3,4,1,3,NaN,no
393,January 2020,Boeing 747,Family Leisure,Business Class,1,3,2,2,1,1,1,no
394,January 2020,A320,Solo Leisure,Economy Class,2,2,NaN,NaN,1,1,NaN,no
395,December 2019,NaN,Solo Leisure,Economy Class,2,2,1,NaN,1,1,NaN,no
396,December 2019,Boeing 787-9,Solo Leisure,Business Class,5,5,5,5,4,5,2,yes
397,December 2019,A321neo,Family Leisure,Economy Class,3,1,1,NaN,3,4,NaN,no
398,December 2019,NaN,Solo Leisure,Economy Class,2,1,1,NaN,1,1,NaN,no
399,December 2019,A320,Solo Leisure,Economy Class,3,3,2,1,4,3,NaN,yes
400,December 2019,NaN,Solo Leisure,Economy Class,3,5,4,3,4,4,3,yes
401,December 2019,Boeing 777-300ER,Solo Leisure,Economy Class,5,5,5,2,4,5,1,yes
402,October 2019,A321neo,Solo Leisure,Business Class,3,4,4,NaN,3,4,NaN,yes
403,December 2019,NaN,Couple Leisure,Business Class,5,5,5,5,5,5,NaN,yes
404,December 2019,A320,Solo Leisure,Economy Class,2,1,NaN,NaN,1,1,NaN,no
405,December 2019,NaN,Family Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,2,NaN,no
406,August 2019,NaN,Couple Leisure,Economy Class,2,2,NaN,NaN,1,1,NaN,no
407,December 2019,Boeing 777 - 200,Business,Economy Class,2,2,1,1,5,5,NaN,no
408,October 2019,NaN,Family Leisure,Premium Economy,NaN,NaN,NaN,NaN,NaN,1,NaN,no
409,December 2019,NaN,Couple Leisure,Economy Class,1,1,1,1,1,1,1,no
410,December 2019,NaN,Solo Leisure,Economy Class,1,1,1,1,1,1,1,no
411,December 2019,Boeing 747-400,Business,Business Class,3,5,4,4,5,4,5,yes
412,December 2019,A319,Couple Leisure,Economy Class,2,5,5,NaN,1,3,NaN,no
413,October 2019,A380,Solo Leisure,Business Class,4,5,5,1,5,5,1,yes
414,November 2019,NaN,Business,Economy Class,1,1,NaN,NaN,3,1,NaN,no
415,November 2019,A319,Solo Leisure,Business Class,3,5,5,NaN,5,4,NaN,yes
416,November 2019,A380,Family Leisure,Economy Class,1,3,3,3,2,1,NaN,no
417,December 2019,A380,Couple Leisure,Business Class,3,3,3,3,3,4,NaN,yes
418,November 2019,Boeing 747-400,Solo Leisure,First Class,4,5,5,5,5,5,1,yes
419,November 2019,A319,Solo Leisure,Business Class,3,5,5,NaN,5,4,NaN,yes
420,November 2019,Boeing 777-300,Couple Leisure,Economy Class,3,4,4,2,3,4,NaN,yes
421,November 2019,Boeing 747-400,Couple Leisure,Business Class,1,4,3,1,1,1,NaN,no
422,December 2019,Boeing 777-200,Solo Leisure,Business Class,3,2,3,3,3,2,NaN,no
423,November 2019,Boeing 777,Business,Business Class,4,2,2,3,4,3,NaN,no
424,November 2019,Boeing 777-200,Business,Economy Class,1,2,2,NaN,1,1,NaN,no
425,November 2019,NaN,Couple Leisure,Economy Class,3,1,NaN,NaN,1,1,NaN,no
426,November 2019,A380,Couple Leisure,Business Class,3,3,3,3,3,3,NaN,yes
427,November 2019,NaN,Business,Premium Economy,4,4,2,NaN,2,2,NaN,no
428,November 2019,NaN,Solo Leisure,Economy Class,5,5,3,NaN,5,5,NaN,yes
429,November 2019,NaN,Solo Leisure,Economy Class,1,NaN,NaN,NaN,1,1,NaN,no
430,November 2019,NaN,Solo Leisure,Economy Class,4,3,NaN,NaN,4,2,NaN,no
431,November 2019,Boeing 787-9,Family Leisure,Economy Class,5,5,4,4,5,5,NaN,yes
432,November 2019,NaN,Family Leisure,Economy Class,2,3,2,1,3,2,1,no
433,November 2019,A380,Couple Leisure,Economy Class,4,2,3,2,3,3,NaN,no
434,November 2019,Boeing 777-300,Business,Business Class,1,1,1,1,2,1,1,no
435,November 2019,Boeing 777,Family Leisure,Economy Class,1,4,1,1,1,2,1,no
436,November 2019,NaN,Business,Business Class,5,5,5,5,5,5,5,yes
437,November 2019,Boeing 747-400,Solo Leisure,Economy Class,2,2,2,1,2,3,NaN,no
438,November 2019,Boeing 747-400,Couple Leisure,Economy Class,1,1,1,1,1,1,2,no
439,November 2019,A320,Couple Leisure,Business Class,4,1,2,NaN,5,2,NaN,no
440,November 2019,Boeing 777,Solo Leisure,Economy Class,4,4,4,4,4,3,1,yes
441,November 2019,A320,Business,Economy Class,4,5,3,5,5,5,5,yes
442,November 2019,Boeing 747-400,Solo Leisure,Economy Class,5,5,5,5,5,5,NaN,yes
443,November 2019,NaN,Family Leisure,Economy Class,4,5,4,5,5,4,NaN,yes
444,November 2019,NaN,Solo Leisure,Economy Class,1,4,3,2,4,2,NaN,no
445,September 2019,A320,Couple Leisure,Business Class,4,5,4,NaN,5,4,NaN,yes
446,September 2019,NaN,Couple Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
447,October 2019,Boeing 787-9,Couple Leisure,Business Class,5,5,5,5,4,5,NaN,yes
448,October 2019,A320,Couple Leisure,Economy Class,3,2,NaN,NaN,1,2,NaN,no
449,October 2019,NaN,Business,Premium Economy,NaN,NaN,NaN,NaN,1,1,NaN,no
450,October 2019,Boeing 787,Couple Leisure,Business Class,2,4,4,1,3,2,NaN,no
451,October 2019,A321neo,Solo Leisure,Economy Class,1,3,1,NaN,3,3,NaN,yes
452,October 2019,Boeing 777-200,Family Leisure,Economy Class,4,4,4,5,5,5,5,yes
453,October 2019,Boeing 777,Couple Leisure,Economy Class,3,5,5,5,5,5,NaN,yes
454,October 2019,NaN,Solo Leisure,Economy Class,1,1,1,5,1,1,NaN,no
455,October 2019,NaN,Business,Economy Class,1,1,NaN,NaN,2,3,NaN,no
456,October 2019,A380,Couple Leisure,Business Class,5,5,5,4,5,4,NaN,yes
457,October 2019,A319,Solo Leisure,Business Class,5,5,5,NaN,5,5,NaN,yes
458,April 2019,NaN,Couple Leisure,Economy Class,2,3,3,2,2,2,2,no
459,October 2019,NaN,Business,Economy Class,1,4,2,NaN,1,1,NaN,no
460,October 2019,NaN,Business,Economy Class,3,5,2,3,3,3,NaN,no
461,October 2019,Boeing 747-400,Business,Business Class,4,1,1,4,3,2,NaN,no
462,October 2019,A320,Solo Leisure,Economy Class,1,1,NaN,NaN,1,1,NaN,no
463,October 2019,A320,Business,Economy Class,4,4,NaN,NaN,1,2,NaN,no
464,October 2019,Boeing 777,Couple Leisure,Premium Economy,1,1,1,NaN,3,1,NaN,no
465,October 2019,Boeing 787,Solo Leisure,Premium Economy,5,1,2,3,2,1,NaN,no
466,October 2019,Boeing 787-900,Couple Leisure,Business Class,5,5,5,5,5,5,NaN,yes
467,October 2019,NaN,Couple Leisure,Economy Class,3,3,NaN,NaN,1,1,NaN,no
468,September 2019,A321,Couple Leisure,Economy Class,4,4,4,4,4,4,NaN,yes
469,October 2019,A320,Business,Economy Class,3,2,NaN,NaN,4,2,NaN,no
470,October 2019,Boeing 777,Couple Leisure,Economy Class,1,2,1,1,1,1,NaN,no
471,September 2019,Boeing 777-200,Couple Leisure,Premium Economy,1,3,1,1,4,1,NaN,no
472,September 2019,"Boeing 787-9, A320-200",Solo Leisure,Economy Class,5,4,4,4,4,3,NaN,yes
473,September 2019,A319,Couple Leisure,Economy Class,4,5,4,NaN,4,5,NaN,yes
474,September 2019,Boeing 787,Couple Leisure,Premium Economy,1,3,1,NaN,4,1,NaN,no
475,October 2019,Boeing 787-900,Couple Leisure,Economy Class,5,5,5,4,5,4,3,yes
476,September 2019,NaN,Couple Leisure,Economy Class,4,5,1,1,1,2,2,no
477,September 2019,A350,Business,Business Class,5,5,5,3,5,4,4,yes
478,October 2019,NaN,Solo Leisure,Economy Class,3,3,3,3,1,1,NaN,no
479,October 2019,NaN,Couple Leisure,Economy Class,2,5,5,NaN,5,5,NaN,yes
480,October 2019,A320,Business,Economy Class,1,3,NaN,NaN,1,1,NaN,no
481,October 2019,A320,Solo Leisure,Economy Class,4,4,NaN,NaN,5,4,NaN,yes
482,September 2019,NaN,Solo Leisure,Economy Class,1,4,3,4,4,3,NaN,yes
483,October 2019,Boeing 787-9,Family Leisure,Economy Class,5,5,5,5,5,5,NaN,yes
484,October 2019,Boeing 747,Couple Leisure,Business Class,3,3,3,NaN,3,4,NaN,yes
485,August 2019,Boeing 787,Couple Leisure,Premium Economy,5,4,3,4,4,4,4,yes
486,October 2019,NaN,Couple Leisure,Premium Economy,3,3,1,3,3,3,1,no
487,October 2019,NaN,Couple Leisure,Business Class,4,3,2,NaN,1,3,2,no
488,September 2019,A320,Business,Business Class,5,5,5,5,2,5,NaN,yes
489,September 2019,A380,Solo Leisure,Premium Economy,5,5,4,4,4,4,NaN,yes
490,September 2019,NaN,Couple Leisure,Economy Class,1,3,NaN,NaN,3,1,NaN,no
491,September 2019,Boeing 747,Couple Leisure,Business Class,4,5,4,2,3,5,NaN,yes
492,September 2019,Boeing 747,Couple Leisure,Business Class,4,4,4,1,4,4,NaN,yes
493,September 2019,NaN,Couple Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
494,September 2019,A320,Couple Leisure,Business Class,3,4,4,NaN,3,3,4,yes
495,August 2019,A380,Family Leisure,Economy Class,1,4,1,1,1,3,NaN,no
496,September 2019,NaN,Solo Leisure,Business Class,4,5,5,NaN,5,5,NaN,yes
497,September 2019,A321,Solo Leisure,Economy Class,5,5,3,NaN,3,5,NaN,yes
498,September 2019,NaN,Couple Leisure,Business Class,1,1,NaN,NaN,1,1,NaN,no
499,September 2019,EMB190,Business,Economy Class,4,2,1,NaN,4,2,NaN,no
500,September 2019,NaN,Couple Leisure,Business Class,2,4,1,NaN,1,1,NaN,no
501,August 2019,NaN,Family Leisure,Premium Economy,3,5,3,3,1,1,1,no
502,September 2019,A320,Couple Leisure,Business Class,3,2,2,NaN,3,3,NaN,no
503,September 2019,NaN,Solo Leisure,Economy Class,2,5,NaN,NaN,1,3,NaN,no
504,September 2019,NaN,Couple Leisure,Business Class,3,4,1,1,1,1,NaN,no
505,September 2019,NaN,Couple Leisure,Economy Class,3,3,NaN,NaN,1,1,NaN,no
506,September 2019,Boeing 777-200,Business,Economy Class,3,4,1,1,1,2,NaN,no
507,September 2019,Boeing 777-300,Solo Leisure,Economy Class,2,3,4,1,4,3,NaN,no
508,August 2019,Boeing 747-400,Couple Leisure,Business Class,5,5,5,5,5,5,NaN,yes
509,September 2019,A319,Couple Leisure,Economy Class,4,4,NaN,NaN,4,4,NaN,yes
510,July 2019,NaN,Family Leisure,Business Class,1,1,1,NaN,1,1,NaN,no
511,September 2019,Boeing 787 / A320,Solo Leisure,Business Class,1,2,2,4,1,2,NaN,no
512,September 2019,A319 / Boeing777,Couple Leisure,Business Class,4,5,3,3,5,4,NaN,yes
513,September 2019,Boeing 777-200,Family Leisure,Economy Class,2,3,1,4,3,1,NaN,no
514,August 2019,Boeing 787,Family Leisure,Economy Class,3,4,5,5,4,4,NaN,yes
515,August 2019,A320,Couple Leisure,Business Class,1,3,1,NaN,5,1,NaN,no
516,May 2019,Boeing 777,Business,Premium Economy,4,2,1,2,4,3,3,no
517,September 2019,A380,Couple Leisure,Business Class,1,1,NaN,NaN,1,1,NaN,no
518,August 2019,NaN,Family Leisure,Business Class,1,3,2,NaN,3,1,NaN,no
519,August 2019,NaN,Family Leisure,Economy Class,5,5,4,4,5,5,NaN,yes
520,July 2019,NaN,Solo Leisure,Economy Class,5,5,5,5,5,5,NaN,yes
521,July 2019,NaN,Business,Business Class,3,3,NaN,NaN,1,1,NaN,no
522,February 2019,NaN,Solo Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
523,August 2019,Boeing 777-200,Family Leisure,First Class,5,5,4,3,5,5,3,yes
524,August 2019,NaN,Business,Business Class,3,3,3,4,1,3,4,no
525,November 2018,NaN,Family Leisure,Economy Class,5,5,5,5,5,5,5,yes
526,June 2019,Boeing 747,Family Leisure,Premium Economy,1,1,1,1,1,1,1,no
527,August 2019,NaN,Couple Leisure,Economy Class,3,2,NaN,NaN,1,2,NaN,no
528,July 2019,Boeing 777-200,Business,Business Class,1,3,4,1,5,1,1,no
529,August 2019,Boeing 777,Solo Leisure,Economy Class,3,4,3,3,1,3,NaN,no
530,August 2019,"A340-300, A320",Family Leisure,Business Class,4,5,5,5,5,5,NaN,yes
531,August 2019,A320,Family Leisure,Economy Class,4,5,NaN,NaN,4,4,4,yes
532,August 2019,NaN,Couple Leisure,Premium Economy,2,4,2,2,1,3,4,no
533,August 2019,A321neo,Family Leisure,Economy Class,1,3,NaN,NaN,2,1,NaN,no
534,July 2019,Boeing 777-200,Family Leisure,Economy Class,4,5,4,4,5,4,NaN,yes
535,August 2019,A320,Family Leisure,Economy Class,4,4,NaN,NaN,2,3,NaN,yes
536,June 2019,NaN,Business,Economy Class,2,2,3,NaN,1,1,NaN,no
537,August 2019,NaN,Business,Business Class,1,5,3,3,4,1,NaN,no
538,July 2019,A320,Solo Leisure,Economy Class,4,5,5,3,5,4,NaN,yes
539,August 2019,A321,Couple Leisure,Business Class,1,2,2,1,1,1,1,no
540,August 2019,NaN,Couple Leisure,Business Class,1,4,3,3,1,1,1,no
541,August 2019,NaN,Solo Leisure,Economy Class,2,3,NaN,NaN,1,1,NaN,no
542,August 2019,NaN,Solo Leisure,Economy Class,1,1,NaN,NaN,1,1,NaN,no
543,August 2019,NaN,Solo Leisure,Economy Class,2,2,1,1,1,1,1,no
544,August 2019,NaN,Couple Leisure,Economy Class,2,4,2,1,1,1,NaN,no
545,August 2019,NaN,Solo Leisure,Economy Class,NaN,NaN,NaN,NaN,1,1,NaN,no
546,August 2019,A320,Couple Leisure,Business Class,1,1,1,1,1,1,1,no
547,August 2019,NaN,Couple Leisure,Economy Class,3,2,1,NaN,2,2,NaN,no
548,August 2019,NaN,Family Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
549,July 2019,NaN,Couple Leisure,Economy Class,3,1,1,4,5,3,NaN,no
550,July 2019,A321-200,Family Leisure,Economy Class,5,5,4,NaN,4,4,NaN,yes
551,July 2019,NaN,Solo Leisure,Business Class,1,1,NaN,NaN,1,1,NaN,no
552,July 2019,Boeing 777,Couple Leisure,Economy Class,3,5,4,2,4,4,NaN,yes
553,July 2019,Boeing 777-300ER,Family Leisure,Economy Class,4,3,3,3,2,3,2,yes
554,July 2019,NaN,Business,Premium Economy,3,4,4,4,1,3,1,no
555,July 2019,A320,Solo Leisure,Business Class,2,1,1,NaN,3,1,NaN,no
556,June 2019,B777-200,Business,Economy Class,1,1,3,2,3,2,NaN,no
557,July 2019,NaN,Solo Leisure,Economy Class,4,5,3,4,5,5,NaN,yes
558,July 2019,Boeing 747-400,Family Leisure,Economy Class,1,3,1,1,3,2,1,no
559,July 2019,A320,Business,Business Class,2,1,NaN,NaN,1,1,NaN,no
560,July 2019,Boeing 737-800,Family Leisure,Economy Class,4,5,5,5,5,5,NaN,yes
561,July 2019,Boeing 777-200,Family Leisure,Economy Class,1,4,3,5,4,3,NaN,yes
562,July 2019,NaN,Family Leisure,Economy Class,1,1,NaN,NaN,1,1,NaN,no
563,July 2019,Boeing 777,Solo Leisure,Premium Economy,5,5,3,5,5,5,5,yes
564,July 2019,NaN,Family Leisure,Economy Class,4,5,4,4,4,5,NaN,yes
565,July 2019,A321,Solo Leisure,Business Class,2,3,NaN,NaN,1,1,NaN,no
566,June 2019,A320,Solo Leisure,Business Class,3,4,4,NaN,4,4,NaN,yes
567,July 2019,A320,Couple Leisure,Business Class,2,1,1,NaN,3,1,NaN,no
568,July 2019,NaN,Business,Business Class,2,1,3,NaN,1,1,NaN,no
569,July 2019,Boeing 737,Family Leisure,Premium Economy,3,4,1,3,3,3,1,yes
570,July 2019,A320,Couple Leisure,Business Class,1,1,1,NaN,2,1,NaN,no
571,September 2018,A320,Solo Leisure,Economy Class,1,1,1,1,1,1,1,no
572,July 2019,A320,Business,Business Class,3,1,NaN,NaN,1,1,NaN,no
573,July 2019,NaN,Family Leisure,Economy Class,1,1,NaN,NaN,1,1,NaN,no
574,July 2019,NaN,Couple Leisure,Economy Class,3,1,NaN,NaN,1,1,NaN,no
575,July 2019,NaN,Couple Leisure,Economy Class,2,1,1,NaN,2,1,1,no
576,July 2019,NaN,Solo Leisure,Economy Class,3,4,3,NaN,1,2,NaN,no
577,July 2019,A320 neo,Business,Economy Class,4,4,NaN,NaN,4,4,NaN,yes
578,July 2019,B777-200,Couple Leisure,Economy Class,3,1,1,4,3,3,NaN,no
579,June 2019,A380,Solo Leisure,Economy Class,5,5,5,5,5,5,NaN,yes
580,June 2019,A321,Business,Economy Class,1,1,1,NaN,1,1,NaN,no
581,June 2019,NaN,Solo Leisure,Economy Class,4,5,5,NaN,4,4,NaN,yes
582,June 2019,A319 / Boeing 789,Business,Economy Class,1,2,2,2,1,3,1,no
583,June 2019,Boeing 777-200 and A319,Solo Leisure,Economy Class,3,3,3,4,3,4,NaN,yes
584,June 2019,NaN,Family Leisure,Economy Class,5,5,5,1,5,5,5,yes
585,June 2019,Boeing 777-200,Family Leisure,Business Class,4,5,5,5,3,5,2,yes
586,June 2019,A320,Couple Leisure,Business Class,4,5,5,NaN,5,5,NaN,yes
587,June 2019,A320-200,Couple Leisure,Economy Class,3,2,1,NaN,4,1,NaN,yes
588,June 2019,A320,Couple Leisure,Economy Class,5,4,3,NaN,3,3,NaN,yes
589,June 2019,NaN,Business,Economy Class,NaN,NaN,NaN,NaN,2,2,NaN,no
590,February 2019,A320,Solo Leisure,Economy Class,NaN,NaN,NaN,NaN,1,1,NaN,no
591,June 2019,A321 Neo,Business,Economy Class,1,4,2,NaN,4,3,NaN,yes
592,October 2018,A321 / Boeing 787-9,Family Leisure,Economy Class,2,2,2,4,3,3,3,no
593,January 2019,NaN,Solo Leisure,Economy Class,3,3,3,NaN,5,4,NaN,no
594,June 2019,Boeing 787,Solo Leisure,Business Class,1,1,2,1,1,1,1,no
595,June 2019,A380,Solo Leisure,Economy Class,2,4,4,2,3,3,1,no
596,June 2019,NaN,Solo Leisure,Economy Class,2,2,2,1,1,1,NaN,no
597,June 2019,Boeing 747,Business,Business Class,1,3,3,NaN,2,1,NaN,no
598,June 2019,NaN,Solo Leisure,Economy Class,3,3,1,5,1,2,NaN,no
599,May 2019,NaN,Couple Leisure,Economy Class,1,3,1,1,4,3,NaN,no
600,June 2019,Boeing 777 / 747,Solo Leisure,Economy Class,3,4,1,5,3,3,NaN,no
601,April 2019,A319 / Boeing 777,Solo Leisure,Economy Class,3,4,2,3,3,2,NaN,no
602,June 2019,NaN,Family Leisure,Economy Class,5,5,NaN,5,5,5,NaN,yes
603,May 2019,Boeing 787-9,Business,Business Class,1,1,1,1,1,1,1,no
604,June 2019,B747-400 in retro,Solo Leisure,First Class,5,5,5,3,5,5,NaN,yes
605,June 2019,NaN,Couple Leisure,Economy Class,3,3,NaN,NaN,1,1,NaN,no
606,May 2019,NaN,Family Leisure,Economy Class,2,2,NaN,NaN,1,1,NaN,no
607,May 2019,NaN,Couple Leisure,Economy Class,1,1,1,1,1,1,NaN,no
608,June 2019,NaN,Business,Economy Class,4,3,4,3,3,4,3,yes
609,May 2019,NaN,Couple Leisure,First Class,4,5,4,4,4,4,3,yes
610,May 2019,NaN,Couple Leisure,Economy Class,NaN,NaN,NaN,NaN,NaN,1,NaN,no
611,May 2019,Boeing 747,Couple Leisure,Economy Class,4,5,4,NaN,5,5,NaN,yes
612,May 2019,NaN,Couple Leisure,Economy Class,3,4,3,5,4,5,NaN,no
613,May 2019,A319/A320,Business,Economy Class,3,5,3,NaN,4,3,NaN,yes
